origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
w393389623,SP_KŁODAWA,16.6113003,4678.2174584,24.5950561,4719.4238147
w616097916,SP_CHARZYKOWY,19.6673755,4682.1565858,39.1860676,4741.0100289
w592289258,SP_SWORNEGACIE,641.6737175,4081.7537996,20.7048897,4744.1324068
w592289256,SP_SWORNEGACIE,672.6867741,4051.4107168,20.7048897,4744.8023806
w616097913,SP_CHARZYKOWY,22.1048336,4689.3510711,39.1860676,4750.6419723
w592289255,SP_SWORNEGACIE,679.4320441,4050.7028104,20.7048897,4750.8397442
w616097911,SP_CHARZYKOWY,40.9164419,4673.2575521,39.1860676,4753.3600616
w338408348,SP_SWORNEGACIE,22.787884,4713.5598101,20.7048897,4757.0525837
w393389641,SP_KŁODAWA,57.2500672,4678.661718,24.5950561,4760.5068413
w909272341,SP_CHARZYKOWY,480.0537312,4242.2317403,39.1860676,4761.4715391
w592289254,SP_SWORNEGACIE,693.6441591,4050.7028104,20.7048897,4765.0518592
w1047606706,SP_CHARZYKOWY,20.4484999,4708.53876,39.1860676,4768.1733275
w592289257,SP_SWORNEGACIE,671.3485395,4092.8651158,20.7048897,4784.9185449
w592289259,SP_SWORNEGACIE,691.4357096,4074.8517817,20.7048897,4786.9923809
w888204894,SP_SWORNEGACIE,68.7882813,4722.9763358,20.7048897,4812.4695067
w338408343,SP_SWORNEGACIE,29.2862356,4772.6022883,20.7048897,4822.5934136
w338408354,SP_SWORNEGACIE,24.5621372,4781.605437,20.7048897,4826.8724639
w338408355,SP_SWORNEGACIE,11.8642473,4799.0468051,20.7048897,4831.615942
w949537614,SP_SWORNEGACIE,166.5676748,4645.7873852,20.7048897,4833.0599496
w338408333,SP_SWORNEGACIE,11.9501416,4809.604041,20.7048897,4842.2590723
w888204875,SP_SWORNEGACIE,30.4217991,4799.9485547,20.7048897,4851.0752435
w338408350,SP_SWORNEGACIE,28.8989606,4807.914846,20.7048897,4857.5186963
w338408335,SP_SWORNEGACIE,37.6320403,4801.9797771,20.7048897,4860.316707
w296485547,SP_CHARZYKOWY,28.2570099,4803.5300141,39.1860676,4870.9730916
w888204921,SP_SWORNEGACIE,43.6736512,4809.330711,20.7048897,4873.7092519
w888204853,SP_SWORNEGACIE,64.6094287,4790.5026956,20.7048897,4875.817014
w296485549,SP_CHARZYKOWY,15.9241161,4825.6673926,39.1860676,4880.7775763
w888204824,SP_SWORNEGACIE,60.6225881,4803.1810679,20.7048897,4884.5085457
w338408356,SP_SWORNEGACIE,7.3073221,4859.2281359,20.7048897,4887.2403477
w888204923,SP_SWORNEGACIE,63.8566896,4804.7921691,20.7048897,4889.3537483
w888204899,SP_SWORNEGACIE,39.3772751,4835.8177079,20.7048897,4895.8998727
w888204882,SP_SWORNEGACIE,57.0278763,4818.7821047,20.7048897,4896.5148707
w296485548,SP_CHARZYKOWY,41.7956525,4815.655825,39.1860676,4896.6375451
w888204926,SP_SWORNEGACIE,85.0117532,4791.7357058,20.7048897,4897.4523487
w338408353,SP_SWORNEGACIE,17.8574355,4859.0601571,20.7048897,4897.6224822
w296485551,SP_CHARZYKOWY,12.6637689,4847.0634785,39.1860676,4898.9133151
w888204934,SP_SWORNEGACIE,65.7526799,4815.2737285,20.7048897,4901.731298
w338408344,SP_SWORNEGACIE,6.9936569,4882.1194955,20.7048897,4909.8180421
w888204832,SP_SWORNEGACIE,66.1468299,4829.6032994,20.7048897,4916.4550189
w338408351,SP_SWORNEGACIE,17.5447144,4881.9557099,20.7048897,4920.2053139
w888204918,SP_SWORNEGACIE,42.0630207,4858.4100515,20.7048897,4921.1779619
w296485563,SP_CHARZYKOWY,67.4043403,4815.5097954,39.1860676,4922.1002033
w888204842,SP_SWORNEGACIE,64.3916634,4843.2335282,20.7048897,4928.3300813
w338408342,SP_SWORNEGACIE,7.1198925,4904.5930356,20.7048897,4932.4178178
w949538285,SP_SWORNEGACIE,480.4127951,4434.8523672,20.7048897,4935.970052
w888204890,SP_SWORNEGACIE,42.8621629,4877.0648537,20.7048897,4940.6319063
w888204826,SP_SWORNEGACIE,65.9461781,4854.8398603,20.7048897,4941.490928
w338408352,SP_SWORNEGACIE,17.6754649,4904.4257815,20.7048897,4942.8061361
w888204889,SP_SWORNEGACIE,59.0042826,4864.4848085,20.7048897,4944.1939808
w606141822,SP_CHARZYKOWY,39.6171006,4872.8705695,39.1860676,4951.6737377
w888204957,SP_SWORNEGACIE,64.9007282,4867.1580091,20.7048897,4952.7636269
w592199584,SP_SWORNEGACIE,612.6932105,4319.5929639,20.7048897,4952.9910641
w296485545,SP_CHARZYKOWY,74.4934982,4839.6123324,39.1860676,4953.2918982
w1215599908,SP_CHARZYKOWY,8.3354999,4908.7581653,39.1860676,4956.2797328
w296485546,SP_CHARZYKOWY,19.0488993,4899.4739541,39.1860676,4957.708921
w592199539,SP_SWORNEGACIE,37.1614658,4901.0342565,20.7048897,4958.9006119
w296485572,SP_CHARZYKOWY,12.1373757,4908.4617669,39.1860676,4959.7852102
w888204929,SP_SWORNEGACIE,66.3411703,4879.1224206,20.7048897,4966.1684806
w592199585,SP_SWORNEGACIE,626.2337797,4319.5929639,20.7048897,4966.5316333
w527020994,SP_CHARZYKOWY,72.3474349,4858.2526241,39.1860676,4969.7861266
w606141824,SP_CHARZYKOWY,79.4633669,4852.0189118,39.1860676,4970.6683464
w888204831,SP_SWORNEGACIE,101.1618323,4849.6353647,20.7048897,4971.5020867
w296485567,SP_CHARZYKOWY,10.1087741,4923.2407607,39.1860676,4972.5356023
w338408349,SP_SWORNEGACIE,6.998529,4950.0376007,20.7048897,4977.7410194
w299215303,SP_SWORNEGACIE,33.6555574,4925.2809391,20.7048897,4979.6413862
w1215599909,SP_CHARZYKOWY,12.3462118,4929.4141451,39.1860676,4980.9464245
w606141829,SP_CHARZYKOWY,101.8934222,4842.985935,39.1860676,4984.0654248
w888204823,SP_SWORNEGACIE,66.7627013,4897.8672843,20.7048897,4985.3348752
w592199583,SP_SWORNEGACIE,646.404225,4319.5929639,20.7048897,4986.7020786
w338408346,SP_SWORNEGACIE,17.5479337,4949.8719155,20.7048897,4988.1247388
w606141855,SP_CHARZYKOWY,11.3976971,4938.4483503,39.1860676,4989.0321151
w592199582,SP_SWORNEGACIE,656.3470355,4319.5929639,20.7048897,4996.6448891
w606141828,SP_CHARZYKOWY,102.4722954,4855.1520088,39.1860676,4996.8103718
w606141830,SP_CHARZYKOWY,114.5931544,4843.3799317,39.1860676,4997.1591537
w804887276,SP_CHARZYKOWY,25.1574534,4933.3285849,39.1860676,4997.6721058
w1215599905,SP_CHARZYKOWY,67.2324228,4892.4233982,39.1860676,4998.8418885
w804887275,SP_CHARZYKOWY,13.8130981,4946.4353101,39.1860676,4999.4344758
w338408347,SP_SWORNEGACIE,7.0289913,4972.2049543,20.7048897,4999.9388352
w606141831,SP_CHARZYKOWY,123.0536145,4840.2870404,39.1860676,5002.5267225
w527020993,SP_CHARZYKOWY,76.0496221,4890.3940128,39.1860676,5005.6297025
w606141832,SP_CHARZYKOWY,131.8967282,4837.7354131,39.1860676,5008.8182089
w606141782,SP_CHARZYKOWY,111.9134209,4857.7903917,39.1860676,5008.8898802
w338408340,SP_SWORNEGACIE,17.5839513,4972.0382716,20.7048897,5010.3271125
w606141827,SP_CHARZYKOWY,106.4955666,4866.4200776,39.1860676,5012.1017117
w606141849,SP_CHARZYKOWY,41.8354379,4932.7265848,39.1860676,5013.7480903
w299215305,SP_SWORNEGACIE,46.34761,4949.0188581,20.7048897,5016.0713578
w606141850,SP_CHARZYKOWY,50.6320869,4927.3953891,39.1860676,5017.2135436
w606141833,SP_CHARZYKOWY,139.1919077,4839.775905,39.1860676,5018.1538804
w338408345,SP_SWORNEGACIE,7.1164956,4994.8603734,20.7048897,5022.6817587
w527020995,SP_CHARZYKOWY,108.5875842,4877.492801,39.1860676,5025.2664527
w606141856,SP_CHARZYKOWY,9.7486415,4976.6184966,39.1860676,5025.5532057
w606141851,SP_CHARZYKOWY,62.005657,4924.6759539,39.1860676,5025.8676785
w606141858,SP_CHARZYKOWY,14.9929833,4976.6184966,39.1860676,5030.7975476
w1470356729,SP_CHARZYKOWY,15.1188941,4976.6184966,39.1860676,5030.9234583
w606141834,SP_CHARZYKOWY,146.2281513,4846.855341,39.1860676,5032.2695598
w338408338,SP_SWORNEGACIE,17.6690032,4994.694181,20.7048897,5033.0680739
w299215298,SP_SWORNEGACIE,49.0736268,4965.3689501,20.7048897,5035.1474665
w804887274,SP_CHARZYKOWY,22.330427,4976.6184966,39.1860676,5038.1349913
w606141852,SP_CHARZYKOWY,85.1736087,4913.8220092,39.1860676,5038.1816854
w592288864,SP_SWORNEGACIE,125.2081352,4894.033509,20.7048897,5039.9465339
w592199561,SP_SWORNEGACIE,516.433246,4508.4010419,20.7048897,5045.5391776
w592199555,SP_SWORNEGACIE,519.2401753,4508.4010419,20.7048897,5048.3461069
w606141853,SP_CHARZYKOWY,102.0799051,4908.0347591,39.1860676,5049.3007318
w888204868,SP_SWORNEGACIE,69.0858913,4960.1743705,20.7048897,5049.9651515
w606141857,SP_CHARZYKOWY,35.6005882,4976.6184966,39.1860676,5051.4051524
w592199558,SP_SWORNEGACIE,523.771916,4508.4010419,20.7048897,5052.8778475
w299215302,SP_SWORNEGACIE,130.537869,4902.5328922,20.7048897,5053.7756509
w592199556,SP_SWORNEGACIE,531.3502986,4508.4010419,20.7048897,5060.4562302
w338408339,SP_SWORNEGACIE,7.2776728,5037.1906075,20.7048897,5065.17317
w606141791,SP_CHARZYKOWY,49.6761672,4976.6184966,39.1860676,5065.4807315
w606141868,SP_CHARZYKOWY,49.9801512,4976.6184966,39.1860676,5065.7847154
w606141789,SP_CHARZYKOWY,50.6833286,4976.6184966,39.1860676,5066.4878928
w592199559,SP_SWORNEGACIE,537.6326103,4508.4010419,20.7048897,5066.7385419
w606141867,SP_CHARZYKOWY,51.6055864,4976.6184966,39.1860676,5067.4101506
w606141871,SP_CHARZYKOWY,53.5651278,4976.6184966,39.1860676,5069.369692
w338408334,SP_SWORNEGACIE,7.1214807,5047.7492479,20.7048897,5075.5756182
w606141790,SP_CHARZYKOWY,59.9075391,4976.6184966,39.1860676,5075.7121033
w804887273,SP_CHARZYKOWY,65.722949,4976.6184966,39.1860676,5081.5275132
w592288866,SP_SWORNEGACIE,152.687644,4910.9921321,20.7048897,5084.3846658
w592199560,SP_SWORNEGACIE,556.0256452,4508.4010419,20.7048897,5085.1315768
w606141854,SP_CHARZYKOWY,77.2589238,4976.6184966,39.1860676,5093.063488
w949539343,SP_SWORNEGACIE,14.9347978,5057.520869,20.7048897,5093.1605565
w606141845,SP_CHARZYKOWY,33.0175397,5021.2367104,39.1860676,5093.4403177
w606141869,SP_CHARZYKOWY,83.2351566,4976.6184966,39.1860676,5099.0397208
w606141870,SP_CHARZYKOWY,83.7312968,4976.6184966,39.1860676,5099.535861
w804887272,SP_CHARZYKOWY,84.6158112,4976.6184966,39.1860676,5100.4203755
w592199557,SP_SWORNEGACIE,572.0648412,4508.4010419,20.7048897,5101.1707728
w809050044,SP_CHARZYKOWY,145.512173,4920.3920202,39.1860676,5105.0902608
w606141866,SP_CHARZYKOWY,91.1637084,4976.6184966,39.1860676,5106.9682727
w606141846,SP_CHARZYKOWY,51.3586268,5021.2367104,39.1860676,5111.7814049
w937367034,SP_SWORNEGACIE,14.775677,5079.3566796,20.7048897,5114.8372463
w937367035,SP_SWORNEGACIE,19.8539597,5074.6144482,20.7048897,5115.1732976
w606141865,SP_CHARZYKOWY,100.1519426,4976.6184966,39.1860676,5115.9565068
w606141788,SP_CHARZYKOWY,106.4890417,4976.6184966,39.1860676,5122.2936059
w606141862,SP_CHARZYKOWY,140.1685799,4949.8488349,39.1860676,5129.2034824
w606141864,SP_CHARZYKOWY,114.1245352,4976.6184966,39.1860676,5129.9290994
w592289251,SP_SWORNEGACIE,474.5271327,4636.8773691,20.7048897,5132.1093914
w338408332,SP_SWORNEGACIE,10.1320721,5103.1082688,20.7048897,5133.9452305
w606141787,SP_CHARZYKOWY,121.2207827,4976.6184966,39.1860676,5137.025347
w606141785,SP_CHARZYKOWY,129.2507111,4968.906101,39.1860676,5137.3428797
w606141860,SP_CHARZYKOWY,153.1249046,4949.620707,39.1860676,5141.9316792
w606141863,SP_CHARZYKOWY,144.8883514,4959.9888435,39.1860676,5144.0632625
w606141861,SP_CHARZYKOWY,159.4124907,4949.620707,39.1860676,5148.2192653
w606141844,SP_CHARZYKOWY,88.4451589,5021.2367104,39.1860676,5148.8679369
w606141784,SP_CHARZYKOWY,152.6536709,4959.9888435,39.1860676,5151.828582
w606141826,SP_CHARZYKOWY,110.4711523,5006.4331305,39.1860676,5156.0903504
w606141859,SP_CHARZYKOWY,168.3700041,4949.3238105,39.1860676,5156.8798822
w606141783,SP_CHARZYKOWY,169.2991217,4949.620707,39.1860676,5158.1058963
w338408336,SP_SWORNEGACIE,9.3990053,5129.2892406,20.7048897,5159.3931356
w299215299,SP_SWORNEGACIE,17.0560693,5124.0253071,20.7048897,5161.786266
w606141825,SP_CHARZYKOWY,105.8153215,5017.1594658,39.1860676,5162.1608549
w592199544,SP_SWORNEGACIE,43.7302122,5100.0292397,20.7048897,5164.4643416
w606141840,SP_CHARZYKOWY,106.1350657,5021.2367104,39.1860676,5166.5578438
w606141848,SP_CHARZYKOWY,108.3167964,5021.2367104,39.1860676,5168.7395745
w338408341,SP_SWORNEGACIE,19.9476967,5128.9940632,20.7048897,5169.6466496
w606141839,SP_CHARZYKOWY,110.8313564,5021.2367104,39.1860676,5171.2541344
w606141847,SP_CHARZYKOWY,116.3218674,5021.2367104,39.1860676,5176.7446454
w592199543,SP_SWORNEGACIE,62.878662,5095.345049,20.7048897,5178.9286007
w606141838,SP_CHARZYKOWY,118.8825167,5021.2367104,39.1860676,5179.3052947
w606141841,SP_CHARZYKOWY,120.3441852,5021.2367104,39.1860676,5180.7669632
w606141843,SP_CHARZYKOWY,122.0350824,5021.2367104,39.1860676,5182.4578604
w338408357,SP_SWORNEGACIE,9.871007,5152.7939447,20.7048897,5183.3698414
w299215307,SP_SWORNEGACIE,38.5836508,5129.3908044,20.7048897,5188.6793449
w949537602,SP_SWORNEGACIE,73.0131445,5097.7254803,20.7048897,5191.4435144
w338408337,SP_SWORNEGACIE,20.4186129,5152.4949437,20.7048897,5193.6184462
w606141837,SP_CHARZYKOWY,133.2976607,5021.2367104,39.1860676,5193.7204387
w592199545,SP_SWORNEGACIE,42.8007741,5130.7620191,20.7048897,5194.2676829
w606141836,SP_CHARZYKOWY,138.7033659,5021.2367104,39.1860676,5199.1261439
w606141835,SP_CHARZYKOWY,143.6792994,5021.2367104,39.1860676,5204.1020774
w592199542,SP_SWORNEGACIE,71.2524729,5119.4706045,20.7048897,5211.427967
w606141842,SP_CHARZYKOWY,156.409822,5021.2367104,39.1860676,5216.8326
w590282306,SP_SWORNEGACIE,770.8906655,4447.9490742,20.7048897,5239.5446293
w606141810,SP_CHARZYKOWY,186.3367602,5021.2367104,39.1860676,5246.7595382
w606141809,SP_CHARZYKOWY,188.1191584,5021.2367104,39.1860676,5248.5419364
w606141800,SP_CHARZYKOWY,189.167671,5021.2367104,39.1860676,5249.590449
w606141808,SP_CHARZYKOWY,191.4734821,5021.2367104,39.1860676,5251.8962601
w606141811,SP_CHARZYKOWY,194.0010856,5021.2367104,39.1860676,5254.4238636
w606141807,SP_CHARZYKOWY,196.7854216,5021.2367104,39.1860676,5257.2081996
w606141806,SP_CHARZYKOWY,200.3644873,5021.2367104,39.1860676,5260.7872654
w590282300,SP_SWORNEGACIE,783.6266495,4456.6508521,20.7048897,5260.9823912
w606141812,SP_CHARZYKOWY,202.8949446,5021.2367104,39.1860676,5263.3177226
w590282305,SP_SWORNEGACIE,787.2627755,4456.6508521,20.7048897,5264.6185172
w606141805,SP_CHARZYKOWY,206.4913806,5021.2367104,39.1860676,5266.9141586
w606141813,SP_CHARZYKOWY,212.1660122,5021.2367104,39.1860676,5272.5887902
w590282304,SP_SWORNEGACIE,798.4455968,4456.6508521,20.7048897,5275.8013385
w606141820,SP_CHARZYKOWY,216.2406367,5021.2367104,39.1860676,5276.6634148
w606141804,SP_CHARZYKOWY,217.2053774,5021.2367104,39.1860676,5277.6281554
w606141814,SP_CHARZYKOWY,220.8989108,5021.2367104,39.1860676,5281.3216888
w606141803,SP_CHARZYKOWY,223.5641829,5021.2367104,39.1860676,5283.9869609
w590282302,SP_SWORNEGACIE,810.6101276,4456.6508521,20.7048897,5287.9658693
w590282303,SP_SWORNEGACIE,820.0679581,4456.6508521,20.7048897,5297.4236998
w1215599903,SP_CHARZYKOWY,11.3247678,5258.5409329,39.1860676,5309.0517683
w1215599904,SP_CHARZYKOWY,32.8412815,5258.5409329,39.1860676,5330.568282
w1247813590,SP_CHARZYKOWY,7.9916877,5303.3955359,39.1860676,5350.5732913
w590282315,SP_SWORNEGACIE,1044.9615011,4290.6293319,20.7048897,5356.2957227
w592288867,SP_SWORNEGACIE,16.3164346,5320.0928549,20.7048897,5357.1141792
w590282318,SP_SWORNEGACIE,1068.7641782,4272.8781456,20.7048897,5362.3472134
w296485569,SP_CHARZYKOWY,50.9425631,5274.3671955,39.1860676,5364.4958262
w606141757,SP_CHARZYKOWY,16.7270164,5315.980535,39.1860676,5371.893619
w590282317,SP_SWORNEGACIE,1066.0831689,4288.8283225,20.7048897,5375.6163811
w590282316,SP_SWORNEGACIE,1065.1486067,4290.6293319,20.7048897,5376.4828283
w606141758,SP_CHARZYKOWY,27.9264149,5318.2644619,39.1860676,5385.3769445
w299215296,SP_SWORNEGACIE,16.8860322,5349.483311,20.7048897,5387.0742328
w606141759,SP_CHARZYKOWY,37.4234133,5319.4207004,39.1860676,5396.0301813
w296485557,SP_CHARZYKOWY,51.8431524,5307.4168782,39.1860676,5398.4460982
w606141760,SP_CHARZYKOWY,39.3030497,5330.472375,39.1860676,5408.9614923
w299215294,SP_SWORNEGACIE,17.1803902,5373.53387,20.7048897,5411.4191498
w299215297,SP_SWORNEGACIE,20.852693,5371.6525562,20.7048897,5413.2101389
w299215306,SP_SWORNEGACIE,42.4404655,5350.9150124,20.7048897,5414.0603675
w606141761,SP_CHARZYKOWY,37.0523525,5340.0267261,39.1860676,5416.2651462
w606141762,SP_CHARZYKOWY,34.6789566,5349.9418893,39.1860676,5423.8069134
w592288871,SP_SWORNEGACIE,13.9017305,5391.0173364,20.7048897,5425.6239565
w296485565,SP_CHARZYKOWY,58.9889071,5330.0273594,39.1860676,5428.202334
w606141763,SP_CHARZYKOWY,32.3609606,5359.6607767,39.1860676,5431.2078049
w949537306,SP_SWORNEGACIE,30.1946881,5384.9997349,20.7048897,5435.8993127
w606141764,SP_CHARZYKOWY,29.8744481,5369.2569895,39.1860676,5438.3175051
w296485553,SP_CHARZYKOWY,18.7396127,5380.8094412,39.1860676,5438.7351215
w299215301,SP_SWORNEGACIE,21.2331021,5397.728924,20.7048897,5439.6669158
w949538207,SP_SWORNEGACIE,42.2001169,5378.6090417,20.7048897,5441.5140483
w592288869,SP_SWORNEGACIE,17.1430469,5411.657333,20.7048897,5449.5052695
w949537833,SP_SWORNEGACIE,7.8504806,5422.689651,20.7048897,5451.2450213
w606141765,SP_CHARZYKOWY,29.3433397,5387.3109667,39.1860676,5455.840374
w606141773,SP_CHARZYKOWY,41.4499378,5389.5842903,39.1860676,5470.2202957
w606141774,SP_CHARZYKOWY,43.4787884,5389.5842903,39.1860676,5472.2491463
w606141772,SP_CHARZYKOWY,43.7011415,5389.5842903,39.1860676,5472.4714994
w1390093733,SP_CHARZYKOWY,45.7462336,5389.5842903,39.1860676,5474.5165915
w1390093732,SP_CHARZYKOWY,48.792312,5389.5842903,39.1860676,5477.5626699
w1390093734,SP_CHARZYKOWY,51.1416634,5389.5842903,39.1860676,5479.9120213
w606141766,SP_CHARZYKOWY,52.7433233,5389.5842903,39.1860676,5481.5136812
w1390093735,SP_CHARZYKOWY,56.9218495,5389.5842903,39.1860676,5485.6922073
w606141771,SP_CHARZYKOWY,57.136148,5389.5842903,39.1860676,5485.9065059
w606141770,SP_CHARZYKOWY,75.3890218,5389.5842903,39.1860676,5504.1593796
w606141769,SP_CHARZYKOWY,75.525013,5389.5842903,39.1860676,5504.2953709
w606141768,SP_CHARZYKOWY,91.1255749,5389.5842903,39.1860676,5519.8959328
w374962913,SP_SWORNEGACIE,35.062504,5481.1902772,20.7048897,5536.9576708
w374963022,SP_SWORNEGACIE,41.8663399,5481.1902772,20.7048897,5543.7615068
w606141737,SP_CHARZYKOWY,125.4841815,5389.5842903,39.1860676,5554.2545394
w374964154,SP_SWORNEGACIE,55.9683175,5481.1902772,20.7048897,5557.8634844
w374964153,SP_SWORNEGACIE,59.1423398,5481.1902772,20.7048897,5561.0375066
w606141753,SP_CHARZYKOWY,138.8448739,5389.5842903,39.1860676,5567.6152318
w606141752,SP_CHARZYKOWY,165.4276267,5389.5842903,39.1860676,5594.1979846
w259022440,SP_CHARZYKOWY,14.4583269,5621.6686804,39.1860676,5675.3130748
w259022441,SP_CHARZYKOWY,15.9229114,5656.5801076,39.1860676,5711.6890866
w1216254174,SP_CHARZYKOWY,19.9143239,5736.1456356,39.1860676,5795.2460271
w606141743,SP_CHARZYKOWY,36.2866869,5732.2940777,39.1860676,5807.7668322
w949539299,SP_SWORNEGACIE,1279.9824982,4508.4010419,20.7048897,5809.0884298
w592199509,SP_SWORNEGACIE,1284.6965431,4508.4010419,20.7048897,5813.8024747
w606141742,SP_CHARZYKOWY,20.4604423,5776.2565148,39.1860676,5835.9030247
w606141745,SP_CHARZYKOWY,47.165426,5751.8910934,39.1860676,5838.242587
w592199510,SP_SWORNEGACIE,1312.3638878,4508.4010419,20.7048897,5841.4698194
w606141741,SP_CHARZYKOWY,36.9909904,5768.5930136,39.1860676,5844.7700716
w592199512,SP_SWORNEGACIE,1321.2194339,4508.4010419,20.7048897,5850.3253655
w606141744,SP_CHARZYKOWY,49.2697091,5770.3464169,39.1860676,5858.8021936
w592199513,SP_SWORNEGACIE,1331.6783246,4508.4010419,20.7048897,5860.7842562
w592199511,SP_SWORNEGACIE,1334.110315,4508.4010419,20.7048897,5863.2162466
w592199515,SP_SWORNEGACIE,1382.4442295,4508.4010419,20.7048897,5911.5501611
w592289253,SP_SWORNEGACIE,379.4133178,5513.6820405,20.7048897,5913.800248
w592289252,SP_SWORNEGACIE,385.1820432,5513.6820405,20.7048897,5919.5689734
w592199514,SP_SWORNEGACIE,1396.3697329,4508.4010419,20.7048897,5925.4756645
w592199516,SP_SWORNEGACIE,1399.1138162,4508.4010419,20.7048897,5928.2197477
w949537729,SP_SWORNEGACIE,1464.9479543,4508.4010419,20.7048897,5994.0538859
w592199566,SP_SWORNEGACIE,1493.4693441,4508.4010419,20.7048897,6022.5752757
w592199565,SP_SWORNEGACIE,1498.0526049,4508.4010419,20.7048897,6027.1585365
w299215293,SP_SWORNEGACIE,18.4939157,6036.2986845,20.7048897,6075.4974898
w299215304,SP_SWORNEGACIE,43.0674348,6013.1049668,20.7048897,6076.8772913
w1061288295,SP_CHARZYKOWY,25.4747739,6043.4703974,39.1860676,6108.1312389
w299215300,SP_SWORNEGACIE,42.162336,6046.0725196,20.7048897,6108.9397453
w259022436,SP_CHARZYKOWY,29.6957199,6043.4703974,39.1860676,6112.3521849
w259022448,SP_CHARZYKOWY,33.5456967,6043.4703974,39.1860676,6116.2021617
w233764542,SP_CHARZYKOWY,43.220796,6043.4703974,39.1860676,6125.877261
w259022446,SP_CHARZYKOWY,46.1015335,6043.4703974,39.1860676,6128.7579985
w259022447,SP_CHARZYKOWY,47.954551,6043.4703974,39.1860676,6130.611016
w949538884,SP_SWORNEGACIE,579.5793066,6012.3870147,20.7048897,6612.6712109
w949538492,SP_SWORNEGACIE,588.3412742,6016.6499013,20.7048897,6625.6960651
w509187948,SP_CHARZYKOWY,11.8855869,6603.3237169,39.1860676,6654.3953714
w509187947,SP_CHARZYKOWY,22.9383388,6602.4784457,39.1860676,6664.6028521
w361175344,SP_CHARZYKOWY,47.6108795,6622.893477,39.1860676,6709.690424
w361175343,SP_CHARZYKOWY,20.1880351,6660.5567919,39.1860676,6719.9308946
w361175349,SP_CHARZYKOWY,88.276159,6649.4719937,39.1860676,6776.9342203
w361175342,SP_CHARZYKOWY,56.4752553,6693.7625111,39.1860676,6789.4238339
w361175345,SP_CHARZYKOWY,12.7343786,6763.4369423,39.1860676,6815.3573885
w259022445,SP_CHARZYKOWY,26.7585053,6759.6169219,39.1860676,6825.5614948
w259022444,SP_CHARZYKOWY,42.3739548,6759.6169219,39.1860676,6841.1769443
w259022442,SP_CHARZYKOWY,45.0050708,6759.6169219,39.1860676,6843.8080602
w259022450,SP_CHARZYKOWY,52.4521239,6759.6169219,39.1860676,6851.2551133
w509191402,SP_CHARZYKOWY,14.841289,6808.7926967,39.1860676,6862.8200533
w509191399,SP_CHARZYKOWY,18.2579263,6850.4811589,39.1860676,6907.9251527
w509191401,SP_CHARZYKOWY,36.214466,6841.4323206,39.1860676,6916.8328542
w509187944,SP_CHARZYKOWY,39.8448179,6852.083337,39.1860676,6931.1142226
w509191403,SP_CHARZYKOWY,56.4244803,6840.8798953,39.1860676,6936.4904432
w509191400,SP_CHARZYKOWY,17.3768777,6884.4626249,39.1860676,6941.0255702
w937389010,SP_CHARZYKOWY,11.6828117,6896.7052911,39.1860676,6947.5741704
w361175340,SP_CHARZYKOWY,19.4679955,6891.5793212,39.1860676,6950.2333844
w509191404,SP_CHARZYKOWY,50.5709088,6865.318798,39.1860676,6955.0757743
w1216254147,SP_CHARZYKOWY,30.2101286,6888.4579703,39.1860676,6957.8541665
w937389011,SP_CHARZYKOWY,19.473206,6900.698371,39.1860676,6959.3576445
w937389015,SP_CHARZYKOWY,11.9491983,6913.8891169,39.1860676,6965.0243828
w1387084351,SP_CHARZYKOWY,33.3175292,6922.7791725,39.1860676,6995.2827693
w509187943,SP_CHARZYKOWY,13.1977178,6947.4368722,39.1860676,6999.8206576
w509187942,SP_CHARZYKOWY,42.3407417,6940.1109806,39.1860676,7021.6377899
w949537947,SP_SWORNEGACIE,502.7242856,6611.8357262,20.7048897,7135.2649014
w949537269,SP_SWORNEGACIE,524.0829662,6611.7340699,20.7048897,7156.5219258
w509187951,SP_CHARZYKOWY,19.793452,7414.9808717,39.1860676,7473.9603913
w509187950,SP_CHARZYKOWY,32.1464257,7414.9460578,39.1860676,7486.2785511
w937389019,SP_CHARZYKOWY,39.2446068,7420.2309066,39.1860676,7498.661581
w509187949,SP_CHARZYKOWY,44.9681508,7420.2309066,39.1860676,7504.385125
w599961033,SP_SWORNEGACIE,15.1058981,7710.8706057,20.7048897,7746.6813935
w599961032,SP_SWORNEGACIE,13.6272172,7724.7555236,20.7048897,7759.0876304
w741019563,SP_KŁODAWA,1452.6215088,6291.9036565,24.5950561,7769.1202213
w599961034,SP_SWORNEGACIE,24.6369335,7724.2174113,20.7048897,7769.5592345
w741019564,SP_KŁODAWA,1467.4245893,6291.9036565,24.5950561,7783.9233018
w1216254198,SP_KŁODAWA,1471.9327797,6291.9036565,24.5950561,7788.4314923
w949538198,SP_SWORNEGACIE,4.4937022,7781.7418586,20.7048897,7806.9404504
w599961040,SP_SWORNEGACIE,10.8323613,7802.4884685,20.7048897,7834.0257194
w599961041,SP_SWORNEGACIE,27.324626,7844.5548432,20.7048897,7892.5843589
w300916673,SP_SWORNEGACIE,16.5314952,8216.843551,20.7048897,8254.0799359
w949538830,SP_SWORNEGACIE,15.3406113,8255.2447312,20.7048897,8291.2902322
w300916681,SP_SWORNEGACIE,8.6604466,8274.7225548,20.7048897,8304.0878911
